OBJECTID,HSISID,SCORE,DATE_,DESCRIPTION,TYPE,INSPECTOR,PERMITID,NAME,RESTAURANTOPENDATE,CITY,FACILITYTYPE
25098307,04092300251,98,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources

*Melodee Wallace Johnson - melodee.johnson@wakegov.com - 919.609.1783*",Inspection,Melodee Johnson,1638,HARRIS TEETER #353 MEAT & SEAFOOD,2011/02/04 05:00:00+00,WAKE FOREST,Meat Market
25098507,04092017793,97.5,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.",Inspection,Joanne Rutkofske,4057,Cold off the Press,2018/01/29 05:00:00+00,RALEIGH,Restaurant
25099714,04092018764,94.5,2022-01-11T05:00:00Z,"TCS*: Time-temperature control for safety foods...Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Lucy Schrum,10957,Cook Out #297,2021/12/29 05:00:00+00,KNIGHTDALE,Restaurant
25100052,04092021847,99.5,2022-01-11T05:00:00Z,"NO PIC signature due to COVID-19 precautions. 
Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Ursula Gadomski,4720,FOOD LION #2199 PRODUCE,2015/04/29 04:00:00+00,RALEIGH,Food Stand
25100653,04092030473,98.5,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Jason Dunn,4915,Cousins Maine Lobster #3 (WCID #762),2020/03/31 04:00:00+00,RALEIGH,Mobile Food Units
25101074,04092110110,98,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.
VR-VERIFICATION REQUIRED. Correct ice machine backflow preventer issue within 72 hours and text picture of correction for verification to your REHS Joanne Rutkofske at 919-623-0459.",Inspection,Joanne Rutkofske,2719,Southeast Raleigh H.S.Cafeteria,1997/07/28 04:00:00+00,RALEIGH,Public School Lunchrooms
25102451,04092110097,98.5,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources. No signature required due to COVID-19.",Inspection,Elizabeth Jackson,21238,Davis Drive Middle Sch. Cafeteria,1995/05/01 04:00:00+00,CARY,Public School Lunchrooms
25107923,04092013024,96.5,2022-01-11T05:00:00Z,NA,Inspection,Angela Stocks,6465,Sushi Blues Cafe,1999/11/02 04:00:00+00,RALEIGH,Restaurant
25110101,04092030335,100,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources--------------- PIC cannot sign due to COVID-19 concerns.",Inspection,Nicole Millard,7931,HOT CHIX (WCID # 602),2017/05/19 04:00:00+00,Raleigh,Mobile Food Units
25111303,04092300179,98,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources. No signature required due to COVID-19. 
Shrink wrap pads ordered for replacement (only one is in use; little to no tears present on in-use pad).",Inspection,Elizabeth Jackson,10519,Food Lion #624 Meat Market,2000/07/01 04:00:00+00,CARY,Meat Market
25111783,04092021080,98.5,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources

No signature required due to COVID-19 precautions.
Follow-Up: 01/21/2022",Inspection,Jamie Phelps,10966,Domino's Pizza #5505,2001/07/12 04:00:00+00,CARY,Food Stand
25119029,04092110509,100,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources 
No recipient signature required due to covid restrictions.

Emailed new vomit and health policies.",Inspection,John Wulffert,6631,OAK VIEW ELEMENTARY SCHOOL CAFETERIA,2016/07/06 04:00:00+00,APEX,Public School Lunchrooms
25121350,04092017668,96,2022-01-11T05:00:00Z,"No PIC signature due to COVID-19 precautions.  Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Samatha Sparano,10603,WILD WING CAFE #119,2017/08/22 04:00:00+00,RALEIGH,Restaurant
25122518,04092017573,93.5,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources. No signature required due to COVID-19.",Inspection,Elizabeth Jackson,17025,BLUE FOX INDIAN CUISINE,2017/04/20 04:00:00+00,CARY,Restaurant
25123867,04092300287,100,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
Inspection only covered the half of the facility that was initially permitted and not the new walk-in freezer/storefront that has yet to be fully completed and approved for use by plan review.
Report e-mailed to PIC; PIC handed an allergen poster
Inspector info: Dipatrimarki Farkas; dipatrimarki.farkas@wakegov.com; (919) 210-8155",Inspection,Dipatrimarki Farkas,14615,Agori International African Market,2019/03/13 04:00:00+00,RALEIGH,Meat Market
25124222,04092017449,95,2022-01-11T05:00:00Z,NA,Inspection,Angela Stocks,14930,THAIPHOON BISTRO,2016/11/02 04:00:00+00,RALEIGH,Restaurant
25124949,04092018436,96,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources  **No signature required due to COVID 19 precautions**

Inspection led by Jackson Schaub",Inspection,Kendra Wiggins,8489,Great Harvest Bread Co.,2020/08/13 04:00:00+00,CARY,Restaurant
25125709,04092014819,95,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources

No signature of recipient due to COVID-19 pandemic.",Inspection,Christy Klaus,18443,Rudino's Pizza & Grinders,2007/02/28 05:00:00+00,GARNER,Restaurant
25125779,04092016073,95,2022-01-11T05:00:00Z,NA,Inspection,Angela Myers,18192,The Garden Grille & Bar (at Hilton Garden Inn),2011/12/21 05:00:00+00,CARY,Restaurant
25127331,04092016180,93,2022-01-11T05:00:00Z,"TCS*: Time-temperature control for safety foods...CFPM: Judith Sanchez, Exp. 12/7/2025...DISCUSSION: One food prep sink drain line was extended down into drain (no air gap). Provide an approved air gap for this drain line. Air gap must be twice the diameter of drain pipe...Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Lucy Schrum,20641,POOR BOY GENERAL STORE AND GRILL,2012/05/04 04:00:00+00,KNIGHTDALE,Restaurant
25131556,04092017829,94,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources NO PIC SIGNATURE DUE TO COVID 19 PANDEMIC

Inspection lead by Matthew Saliba",Inspection,Laura McNeill,18748,DUNKIN DONUTS #347837,2018/04/24 04:00:00+00,CARY,Restaurant
25131940,04092015656,95,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources

No signature required due to COVID-19 precautions.",Inspection,Jamie Phelps,17982,ON THE BORDER,2010/06/30 04:00:00+00,CARY,Restaurant
25132426,04092300272,91,2022-01-11T05:00:00Z,"No PIC signature due to COVID-19 precautions.  Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
Follow-Up: 01/14/2022",Inspection,Samatha Sparano,17549,RTP SABZI MANDI MEAT MARKET,2016/07/22 04:00:00+00,MORRISVILLE,Meat Market
25132502,04092018198,97.5,2022-01-11T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources

*Melodee Wallace Johnson - melodee.johnson@wakegov.com - 919.609.1783*",Inspection,Melodee Johnson,19125,Rookie's Sports Bar,2019/10/14 04:00:00+00,WAKE FOREST,Restaurant
25133450,04092021643,98.5,2022-01-11T05:00:00Z,"No PIC signature due to COVID-19 precautions. 
Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Ursula Gadomski,17914,FOOD LION #2199 DELI,2011/01/20 05:00:00+00,RALEIGH,Food Stand
25133486,04092021644,99.5,2022-01-11T05:00:00Z,"No PIC signature due to COVID-19 precautions. 
Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Ursula Gadomski,19348,FOOD LION #2199 Meat Market/SEAFOOD,2011/01/20 05:00:00+00,RALEIGH,Food Stand
